job_id,protein,protein_label,protein_group,ligand,ligand_label,ligand_field,assembly,ha_chains,ligand_copies,monomer_length,total_polymer_residues,config,sampling_steps,diffusion_samples,max_parallel_samples,recycling_steps,sampling_steps_affinity,diffusion_samples_affinity,sample_rank,status,msa_depth,msa_raw_depth,msa_csv,confidence_score,complex_plddt,ptm,iptm,ligand_iptm,protein_iptm,complex_iplddt,complex_pde,complex_ipde,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,structure_path,confidence_json,affinity_json,note
duck_bavaria_h1_a26_ha_trimer_affinity,duck_bavaria_h1,A/duck/Bavaria/1/77,H1,a26,alpha2-6 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,2,ok,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/msa/duck_bavaria_h1_a26_ha_trimer_affinity_0.csv,0.8989067077636719,0.9043700098991394,0.8885712027549744,0.8770536184310913,0.824284553527832,0.8865826725959778,0.8688924312591553,0.6383523344993591,2.916735887527466,1.6316635608673096,0.4233664870262146,1.8741873502731323,0.4038234353065491,1.3891396522521973,0.4429095685482025,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/duck_bavaria_h1_a26_ha_trimer_affinity_model_2.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/confidence_duck_bavaria_h1_a26_ha_trimer_affinity_model_2.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/affinity_duck_bavaria_h1_a26_ha_trimer_affinity.json,
duck_bavaria_h1_sia_ha_trimer_affinity,duck_bavaria_h1,A/duck/Bavaria/1/77,H1,sia,SIA,ccd,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_sia_ha_trimer_affinity/boltz_results_duck_bavaria_h1_sia_ha_trimer_affinity/msa/duck_bavaria_h1_sia_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
duck_bavaria_h1_ngc_ha_trimer_affinity,duck_bavaria_h1,A/duck/Bavaria/1/77,H1,ngc,NGC,ccd,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_ngc_ha_trimer_affinity/boltz_results_duck_bavaria_h1_ngc_ha_trimer_affinity/msa/duck_bavaria_h1_ngc_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
memphis_h1_a23_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,a23,alpha2-3 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/msa/memphis_h1_a23_ha_trimer_affinity_0.csv,0.9141406416893005,0.9184296727180481,0.9070493578910828,0.8969842791557312,0.8095077276229858,0.9059456586837769,0.8801290988922119,0.5725759267807007,3.2077648639678955,1.1541578769683838,0.49886947870254517,1.250069499015808,0.5314874053001404,1.058246374130249,0.46625158190727234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/memphis_h1_a23_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/confidence_memphis_h1_a23_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/affinity_memphis_h1_a23_ha_trimer_affinity.json,
memphis_h1_a23_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,a23,alpha2-3 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,1,ok,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/msa/memphis_h1_a23_ha_trimer_affinity_0.csv,0.914024293422699,0.917469322681427,0.9097066521644592,0.9002441763877869,0.8501443862915039,0.9072667956352234,0.8823964595794678,0.549712598323822,2.819542407989502,1.1541578769683838,0.49886947870254517,1.250069499015808,0.5314874053001404,1.058246374130249,0.46625158190727234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/memphis_h1_a23_ha_trimer_affinity_model_1.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/confidence_memphis_h1_a23_ha_trimer_affinity_model_1.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/affinity_memphis_h1_a23_ha_trimer_affinity.json,
memphis_h1_a23_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,a23,alpha2-3 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,2,ok,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/msa/memphis_h1_a23_ha_trimer_affinity_0.csv,0.9110285043716431,0.9156860709190369,0.9025728702545166,0.8923981785774231,0.8294967412948608,0.9003220796585083,0.8795664310455322,0.5956096649169922,3.1662089824676514,1.1541578769683838,0.49886947870254517,1.250069499015808,0.5314874053001404,1.058246374130249,0.46625158190727234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/memphis_h1_a23_ha_trimer_affinity_model_2.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/confidence_memphis_h1_a23_ha_trimer_affinity_model_2.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/affinity_memphis_h1_a23_ha_trimer_affinity.json,
memphis_h1_a26_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,a26,alpha2-6 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/msa/memphis_h1_a26_ha_trimer_affinity_0.csv,0.911267876625061,0.9166595339775085,0.9004939198493958,0.8897013664245605,0.800926685333252,0.8990748524665833,0.876844048500061,0.6221277117729187,3.364443778991699,1.7400784492492676,0.4363049566745758,1.7905062437057495,0.43321388959884644,1.689650535583496,0.4393960237503052,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/memphis_h1_a26_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/confidence_memphis_h1_a26_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/affinity_memphis_h1_a26_ha_trimer_affinity.json,
memphis_h1_a26_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,a26,alpha2-6 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,1,ok,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/msa/memphis_h1_a26_ha_trimer_affinity_0.csv,0.9105082750320435,0.9165218472480774,0.8960555791854858,0.8864540457725525,0.8082528114318848,0.8955806493759155,0.8787777423858643,0.6518036127090454,3.4012198448181152,1.7400784492492676,0.4363049566745758,1.7905062437057495,0.43321388959884644,1.689650535583496,0.4393960237503052,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/memphis_h1_a26_ha_trimer_affinity_model_1.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/confidence_memphis_h1_a26_ha_trimer_affinity_model_1.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/affinity_memphis_h1_a26_ha_trimer_affinity.json,
memphis_h1_a26_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,a26,alpha2-6 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,2,ok,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/msa/memphis_h1_a26_ha_trimer_affinity_0.csv,0.9093819856643677,0.9141910076141357,0.8997761607170105,0.8901456594467163,0.7968210577964783,0.9002423286437988,0.8692153096199036,0.6323537826538086,3.5246195793151855,1.7400784492492676,0.4363049566745758,1.7905062437057495,0.43321388959884644,1.689650535583496,0.4393960237503052,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/memphis_h1_a26_ha_trimer_affinity_model_2.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/confidence_memphis_h1_a26_ha_trimer_affinity_model_2.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a26_ha_trimer_affinity/boltz_results_memphis_h1_a26_ha_trimer_affinity/predictions/memphis_h1_a26_ha_trimer_affinity/affinity_memphis_h1_a26_ha_trimer_affinity.json,
memphis_h1_sia_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,sia,SIA,ccd,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_sia_ha_trimer_affinity/boltz_results_memphis_h1_sia_ha_trimer_affinity/msa/memphis_h1_sia_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
memphis_h1_ngc_ha_trimer_affinity,memphis_h1,A/Memphis/7/1980,H1,ngc,NGC,ccd,HA trimer + 1 affinity ligand,3,1,502,1506,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_ngc_ha_trimer_affinity/boltz_results_memphis_h1_ngc_ha_trimer_affinity/msa/memphis_h1_ngc_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
texas_h5_a23_ha_trimer_affinity,texas_h5,A/dairy_cow/Texas/24_009108-001/2024,H5,a23,alpha2-3 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1237,1244,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_a23_ha_trimer_affinity/boltz_results_texas_h5_a23_ha_trimer_affinity/msa/texas_h5_a23_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
texas_h5_a26_ha_trimer_affinity,texas_h5,A/dairy_cow/Texas/24_009108-001/2024,H5,a26,alpha2-6 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1237,1244,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_a26_ha_trimer_affinity/boltz_results_texas_h5_a26_ha_trimer_affinity/msa/texas_h5_a26_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
texas_h5_sia_ha_trimer_affinity,texas_h5,A/dairy_cow/Texas/24_009108-001/2024,H5,sia,SIA,ccd,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1237,1244,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_sia_ha_trimer_affinity/boltz_results_texas_h5_sia_ha_trimer_affinity/msa/texas_h5_sia_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
texas_h5_ngc_ha_trimer_affinity,texas_h5,A/dairy_cow/Texas/24_009108-001/2024,H5,ngc,NGC,ccd,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,1237,1244,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/msa/texas_h5_ngc_ha_trimer_affinity_0.csv,0.912225067615509,0.921103298664093,0.8868164420127869,0.8767122626304626,0.9050325751304626,0.8789367079734802,0.9079813361167908,0.5678507685661316,2.000096082687378,0.9941278100013733,0.5804712772369385,2.348428249359131,0.6421364545822144,-0.3601726293563843,0.5188060998916626,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/texas_h5_ngc_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/confidence_texas_h5_ngc_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/affinity_texas_h5_ngc_ha_trimer_affinity.json,
texas_h5_ngc_ha_trimer_affinity,texas_h5,A/dairy_cow/Texas/24_009108-001/2024,H5,ngc,NGC,ccd,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,1,ok,1237,1244,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/msa/texas_h5_ngc_ha_trimer_affinity_0.csv,0.912173867225647,0.9191980957984924,0.8933776021003723,0.8840770721435547,0.8929042220115662,0.8864721655845642,0.9003857970237732,0.5634632706642151,2.064548969268799,0.9941278100013733,0.5804712772369385,2.348428249359131,0.6421364545822144,-0.3601726293563843,0.5188060998916626,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/texas_h5_ngc_ha_trimer_affinity_model_1.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/confidence_texas_h5_ngc_ha_trimer_affinity_model_1.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/affinity_texas_h5_ngc_ha_trimer_affinity.json,
texas_h5_ngc_ha_trimer_affinity,texas_h5,A/dairy_cow/Texas/24_009108-001/2024,H5,ngc,NGC,ccd,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,2,ok,1237,1244,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/msa/texas_h5_ngc_ha_trimer_affinity_0.csv,0.9106561541557312,0.9205191731452942,0.881694495677948,0.8712038993835449,0.8916569948196411,0.8737100958824158,0.9080302119255066,0.5750252604484558,2.1169490814208984,0.9941278100013733,0.5804712772369385,2.348428249359131,0.6421364545822144,-0.3601726293563843,0.5188060998916626,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/texas_h5_ngc_ha_trimer_affinity_model_2.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/confidence_texas_h5_ngc_ha_trimer_affinity_model_2.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/texas_h5_ngc_ha_trimer_affinity/boltz_results_texas_h5_ngc_ha_trimer_affinity/predictions/texas_h5_ngc_ha_trimer_affinity/affinity_texas_h5_ngc_ha_trimer_affinity.json,
california_h5_a23_ha_trimer_affinity,california_h5,A/cattle/CA/24-036570-001-original/2024(H5N1),H5,a23,alpha2-3 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_a23_ha_trimer_affinity/boltz_results_california_h5_a23_ha_trimer_affinity/msa/california_h5_a23_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
california_h5_a26_ha_trimer_affinity,california_h5,A/cattle/CA/24-036570-001-original/2024(H5N1),H5,a26,alpha2-6 SIA glycan,smiles,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,failed,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_a26_ha_trimer_affinity/boltz_results_california_h5_a26_ha_trimer_affinity/msa/california_h5_a26_ha_trimer_affinity_0.csv,,,,,,,,,,,,,,,,,,,
california_h5_sia_ha_trimer_affinity,california_h5,A/cattle/CA/24-036570-001-original/2024(H5N1),H5,sia,SIA,ccd,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/msa/california_h5_sia_ha_trimer_affinity_0.csv,0.9104647040367126,0.9197258949279785,0.8837460279464722,0.8734197020530701,0.947265088558197,0.874785840511322,0.9113097786903381,0.5504355430603027,1.6954495906829834,0.3421646058559418,0.7515268325805664,1.352023959159851,0.8725095391273499,-0.6676947474479675,0.6305440664291382,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/california_h5_sia_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/confidence_california_h5_sia_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/affinity_california_h5_sia_ha_trimer_affinity.json,
california_h5_sia_ha_trimer_affinity,california_h5,A/cattle/CA/24-036570-001-original/2024(H5N1),H5,sia,SIA,ccd,HA trimer + 1 affinity ligand,3,1,495,1485,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,1,ok,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/msa/california_h5_sia_ha_trimer_affinity_0.csv,0.9099633097648621,0.9189160466194153,0.8845762610435486,0.8741524815559387,0.9477170705795288,0.8755970597267151,0.9091824293136597,0.5396944880485535,1.6246864795684814,0.3421646058559418,0.7515268325805664,1.352023959159851,0.8725095391273499,-0.6676947474479675,0.6305440664291382,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/california_h5_sia_ha_trimer_affinity_model_1.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/confidence_california_h5_sia_ha_trimer_affinity_model_1.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/affinity_california_h5_sia_ha_trimer_affinity.json,
